-0.58503085,0.03495840,0.76916248,0.04711388,-0.02708306,0.02911858,0.99809766,0.03110955,-0.11327856,0.23165531,0.22928001,-0.20357567,0.02435312,-0.49639976,-0.37099400,-0.17903389,1.09746873,-0.25259927,-0.03609617,-0.09694012,-0.10431231,0.11684750,-0.07097186,0.25204244,-0.79876220,1.22597075,0.04017460,0.02896237,0.07061024,-0.00523062,-0.16981600,0.60385746,1.28209472,0.34758222,0.04115869,-0.10464729
-0.60373622,0.03502113,0.76974899,0.05152747,-0.02734968,0.02584446,0.99796236,0.01061595,-0.12411195,0.24391802,0.21259588,-0.16686122,0.03336684,-0.43587643,-0.38349321,-0.16351050,1.17947316,-0.30123854,-0.02063140,-0.08439168,-0.11459067,0.10391276,-0.02146238,0.26869738,-0.82001901,1.25024581,0.07159853,0.03566550,0.06666623,-0.00833031,-0.17120029,0.60885519,1.26369846,0.33641076,0.03912586,-0.11447769
-0.62187541,0.03480580,0.76995689,0.05489156,-0.02807543,0.02287735,0.99783528,-0.00600692,-0.13309440,0.25300568,0.19324332,-0.13188504,0.03927689,-0.35187146,-0.36860269,-0.13676102,1.21141446,-0.32915685,0.02633585,-0.06749693,-0.12178802,0.09096109,0.02598286,0.28283185,-0.82064867,1.27423847,0.09653009,0.04426907,0.06681318,-0.01253242,-0.17304671,0.62294233,1.24828637,0.31801319,0.04059174,-0.11702184
-0.63975573,0.03409590,0.76975948,0.05681220,-0.02850572,0.02107649,0.99775523,-0.02415656,-0.13839620,0.25814080,0.17506109,-0.09805184,0.04263398,-0.24814893,-0.33548874,-0.10647370,1.20048130,-0.33850843,0.08608150,-0.04714070,-0.12499324,0.07642637,0.07167108,0.29511046,-0.80298543,1.29113305,0.11107544,0.05339926,0.06827698,-0.01688821,-0.17534238,0.64457077,1.23326373,0.28821746,0.04357860,-0.11142122
-0.65817225,0.03279279,0.76901954,0.05726621,-0.02763296,0.02054075,0.99776506,-0.05033746,-0.13904864,0.26002777,0.16444270,-0.06774407,0.04514942,-0.13454735,-0.29130161,-0.07361270,1.15311289,-0.33520496,0.14646116,-0.02493355,-0.12414122,0.06017356,0.11262559,0.30646369,-0.77340937,1.29416895,0.11330828,0.05820138,0.07144066,-0.02194916,-0.17876160,0.66937250,1.21757972,0.25375870,0.04504906,-0.10019702
-0.67906171,0.03090907,0.76758826,0.05647047,-0.02494992,0.02066360,0.99787855,-0.08746041,-0.13462503,0.26095116,0.16368918,-0.04068583,0.04850972,-0.02436872,-0.24416216,-0.03979348,1.07798994,-0.32027930,0.19720322,-0.00313452,-0.12008785,0.04423333,0.14626817,0.31669897,-0.73935854,1.28228354,0.10787196,0.05581665,0.07590465,-0.03044334,-0.18381979,0.69032091,1.20210350,0.22337735,0.04501701,-0.08765971
-0.70185810,0.02820575,0.76538038,0.05472346,-0.02002940,0.02094145,0.99808097,-0.13720900,-0.12563089,0.26267347,0.17078042,-0.01310696,0.05462477,0.07305102,-0.19514044,-0.00406147,0.97995430,-0.29544434,0.23209395,0.01776776,-0.11424132,0.03003692,0.16901277,0.32439423,-0.70684516,1.26197076,0.09844726,0.04820620,0.08020519,-0.04714949,-0.19023715,0.70273548,1.18827510,0.20074481,0.04556886,-0.07663418
-0.72757030,0.02458707,0.76234418,0.05137709,-0.01236778,0.02068939,0.99838841,-0.19964050,-0.11033976,0.26675558,0.18126070,0.01910332,0.06255365,0.14547154,-0.15510635,0.01733068,0.86569226,-0.27198574,0.24110578,0.03683632,-0.10556458,0.01894776,0.17740801,0.32763299,-0.67974728,1.24392486,0.08964749,0.04036415,0.08273359,-0.07574131,-0.19636136,0.70782912,1.17872632,0.18450545,0.04797789,-0.06801564
-0.75764549,0.02014028,0.75820589,0.04570730,-0.00252031,0.01878834,0.99877501,-0.26616901,-0.08798780,0.27246690,0.18109383,0.06297645,0.06732646,0.18469788,-0.13219862,0.00704676,0.73773342,-0.28885350,0.21914269,0.05482788,-0.09179039,0.01533565,0.16933788,0.32599738,-0.65702277,1.23476791,0.08838402,0.03520528,0.08333690,-0.11827592,-0.20263012,0.71109027,1.17253256,0.17029986,0.05002223,-0.06388305
-0.79123151,0.01462890,0.75375807,0.03458693,0.00740001,0.01376737,0.99927950,-0.32910877,-0.05143784,0.27608150,0.16559218,0.11436586,0.05793316,0.19954507,-0.10792395,-0.02962935,0.60023206,-0.37412488,0.16347677,0.07169292,-0.06644309,0.02124601,0.14562047,0.31963032,-0.63353074,1.23250461,0.09185686,0.03549811,0.08534412,-0.17801918,-0.20874269,0.71466905,1.17034113,0.15835276,0.05265380,-0.06611679
